Homestudy_libraryid,HomeStudy_courseid_fk,Dateadded,Credit_id_fk,memberid_fk,Subscriberfree
2779,32,2015-10-22 00:00:00.000,0,BB4CBFEE-FC1B-97C6-29C1-AB4D323F5BF1,1
2780,32,2015-10-23 00:00:00.000,0,F23EE9BD-E3AC-FE1E-5F31-436002841C42,1
2781,1,2015-10-23 00:00:00.000,0,87604EF6-9CF1-4B87-075B-79DC2541C490,1
2782,32,2015-10-23 00:00:00.000,0,BC703E59-9FF1-6CB2-3B47-76CBA79FF809,1
2783,32,2015-10-24 00:00:00.000,0,23C6AD7A-F4D0-861B-E456-E1E6A16D2E5E,1
2784,32,2015-10-24 00:00:00.000,0,776CF77F-B8CC-0B47-FB3D-142FA5980E64,1
2785,34,2015-10-24 00:00:00.000,0,1661E760-D006-021C-F610-3C4AB6C27ABC,1
2786,34,2015-10-25 00:00:00.000,0,53E11091-DD26-C2E9-3542-B63976767B39,1
2787,6,2015-10-25 00:00:00.000,67612,01693E4B-961B-A0E1-85D9-15DEC0E2B6FA,0
2788,34,2015-10-26 00:00:00.000,0,C403DD3D-0DD4-406C-8265-A328FA1C830C,1
2789,34,2015-10-26 00:00:00.000,0,C3667397-B4E2-0B5B-2D88-F1E2D4BDF128,1
2790,1,2015-10-26 00:00:00.000,0,556DFBDE-E609-85D1-B296-A9640E3531E5,1
2791,32,2015-10-27 00:00:00.000,0,6EABDB9C-9114-F41D-8921-45C92D1B8FA6,1
2792,1,2015-10-27 00:00:00.000,0,6EABDB9C-9114-F41D-8921-45C92D1B8FA6,1
2793,7,2015-10-28 00:00:00.000,67709,0A8BDF39-E431-2A7D-41C2-BCAE87933EE8,0
2794,34,2015-10-29 00:00:00.000,0,FC9FB25A-BE96-0C7F-0B33-C5A2BB9652AE,1
2795,32,2015-10-29 00:00:00.000,0,8FDE750B-EC18-114F-2848-A46C90F31BFB,1
2796,32,2015-10-30 00:00:00.000,67791,F18A8D09-0A20-D4D0-644E-DA5294F55397,0
2797,32,2015-10-30 00:00:00.000,0,A8BA185B-E879-E972-A6D8-4D74EE685807,1
2798,34,2015-10-31 00:00:00.000,0,7C72FDB4-C793-B996-0FB3-093329B2FC34,1
2799,8,2015-11-01 00:00:00.000,67847,C3BE8A75-0259-7A25-F1D9-971511B5C422,0
2800,8,2015-11-02 00:00:00.000,67867,B498F57E-9891-0046-D248-00CC469D4EE1,0
2801,32,2015-11-02 00:00:00.000,0,A663A711-C39E-8E24-B40C-A1ECD7254EF1,1
2802,1,2015-11-03 00:00:00.000,0,90D8189B-C748-BF57-7443-B67A9061E617,1
2803,26,2015-11-03 00:00:00.000,67908,67A030BE-BC81-258F-FE7A-9CB7DE4007BB,0
2804,26,2015-11-03 00:00:00.000,67910,C403DD3D-0DD4-406C-8265-A328FA1C830C,0
2805,1,2015-11-03 00:00:00.000,0,675C9521-A35E-7ABE-A89B-4F426E7F6CF8,1
2806,26,2015-11-03 00:00:00.000,67914,F0B33E9C-F555-4726-FB53-726296A5AD2C,0
2807,26,2015-11-03 00:00:00.000,67918,BD0C7B06-BC75-8578-2AD5-CB32953FC3BE,0
2808,26,2015-11-03 00:00:00.000,67926,12A70D28-9F91-1689-0056-B4C407106503,0
2809,26,2015-11-03 00:00:00.000,67928,CA7DDFE2-B3D3-32A3-F47F-8BF51DF3A56C,0
2810,26,2015-11-04 00:00:00.000,67950,275C9C34-0D9C-9358-9123-6A05615320E7,0
2811,26,2015-11-04 00:00:00.000,67967,070B20D4-E6E4-A392-D5B0-24758C2248CD,0
2812,8,2015-11-04 00:00:00.000,67974,D58ABBA2-93C1-EACB-D920-5714988F87AF,0
2813,34,2015-11-05 00:00:00.000,0,8B060693-E08E-89B8-3BFE-70FF469B50A4,1
2814,8,2015-11-05 00:00:00.000,67997,87604EF6-9CF1-4B87-075B-79DC2541C490,0
2815,1,2015-11-06 00:00:00.000,0,042F684A-ADD9-C5B7-2F58-5D3EB80E490A,1
2816,46,2015-11-06 00:00:00.000,0,3B43FD8E-A9F3-4B1A-74CC-255ACCD77E11,1
2817,1,2015-11-07 00:00:00.000,0,BB29F05E-E9E8-72D0-5DFA-C0BDE3F7530E,1
2818,32,2015-11-07 00:00:00.000,0,DE1F4326-B2DD-082F-6905-E3DDCAA11C35,1
2819,34,2015-11-08 00:00:00.000,0,DE1F4326-B2DD-082F-6905-E3DDCAA11C35,1
2820,7,2015-11-08 00:00:00.000,68124,78926463-F31D-5FD7-DB6D-CA4150AABA18,0
2821,26,2015-11-08 00:00:00.000,68125,78926463-F31D-5FD7-DB6D-CA4150AABA18,0
2822,32,2015-11-09 00:00:00.000,0,5232214A-910B-5B12-F487-C1B8BE038D68,1
2823,1,2015-11-09 00:00:00.000,0,C6C19EB3-FD4F-76A9-4653-B51FA5FEEAB0,1
2824,34,2015-11-09 00:00:00.000,0,379EC9C2-DB81-90F6-F274-A5EAC03A97B4,1
2825,34,2015-11-11 00:00:00.000,0,1642DD35-BAC4-359F-D93F-432AF3F4DEAF,1
2826,34,2015-11-11 00:00:00.000,0,D94FC28D-0A1E-1B19-E16B-EBE292C3613E,1
2827,34,2015-11-11 00:00:00.000,68191,D5E8036E-BDF6-5FB8-276E-729BF0761B44,0
2828,34,2015-11-11 00:00:00.000,0,5232214A-910B-5B12-F487-C1B8BE038D68,1
2829,34,2015-11-11 00:00:00.000,0,04DC4B5E-AE64-97A9-E57E-AFE88DFBE4E9,1
2830,34,2015-11-11 00:00:00.000,0,376EC58D-E051-4254-3A34-5CE13F3D0B2F,1
2831,7,2015-11-11 00:00:00.000,68193,4C5D4F4A-F7FA-7CE0-AF49-4EC0B0ADFB3C,0
2832,34,2015-11-11 00:00:00.000,0,47A84931-0A9B-5DB0-D960-7CA8700A7277,1
2833,34,2015-11-11 00:00:00.000,0,912F2CF5-DD39-C22F-27A8-62BAC9B73962,1
2834,34,2015-11-11 00:00:00.000,0,0F990B20-F08E-035B-B804-9F95CA8193D2,1
2835,34,2015-11-11 00:00:00.000,0,7BF2DECB-CD98-E4F2-ADC6-803FD0564F0F,1
2836,26,2015-11-11 00:00:00.000,68197,3FEA8E51-BF63-02D6-E628-3484643A6315,0
2837,34,2015-11-11 00:00:00.000,0,710A31A2-CD4B-1E3F-FA7F-1B4EA7EC2409,1
2838,34,2015-11-11 00:00:00.000,0,3DAD5128-E48E-A1D7-9A57-888BD53DCE39,1
2839,34,2015-11-11 00:00:00.000,0,7A350F9C-C715-E8DC-2D38-526796153CC9,1
2840,34,2015-11-11 00:00:00.000,0,C8F72A89-9496-90D4-A766-BEE0845EBA4E,1
2841,34,2015-11-11 00:00:00.000,0,9073FCD7-E3B8-9734-1456-ED8F42E10AC3,1
2842,34,2015-11-11 00:00:00.000,0,EDAE046B-B4DF-362A-D4B3-6629EB450A86,1
2843,34,2015-11-11 00:00:00.000,0,A9F93AE9-0181-014F-4A6C-3D326EFE3152,1
2844,34,2015-11-11 00:00:00.000,0,CD4BC6C2-0A0A-48D1-ECF6-678D173EE06F,1
2845,34,2015-11-11 00:00:00.000,0,67A030BE-BC81-258F-FE7A-9CB7DE4007BB,1
2846,34,2015-11-11 00:00:00.000,0,8CF0D420-9A65-30CE-0532-0A2E3473FFBE,1
2847,34,2015-11-11 00:00:00.000,0,B3C774A6-9248-FAB7-D92A-8B402FF67318,1
2848,34,2015-11-11 00:00:00.000,0,0414ECEC-EAC0-DEF6-CE3E-02EB9D151E04,1
2849,34,2015-11-11 00:00:00.000,0,FF6F08DB-B254-1AFC-C30C-165F569E6010,1
2850,34,2015-11-11 00:00:00.000,0,93119CFF-D254-BD61-E078-C70E3CCD8E47,1
2851,34,2015-11-11 00:00:00.000,0,997C51DD-F742-1853-A41A-03D8AD984AB7,1
2852,34,2015-11-11 00:00:00.000,0,20FA46CC-E507-C2CC-D2EE-96917C6125AB,1
2853,34,2015-11-11 00:00:00.000,0,ABAC2B4E-0198-F94A-587A-8E9A44B9CC9B,1
2854,34,2015-11-11 00:00:00.000,0,A3667148-93AD-FE54-C35F-A247520C7F01,1
2855,34,2015-11-11 00:00:00.000,0,7DED864E-E6C4-8D23-CAFF-A883A3BD7023,1
2856,1,2015-11-11 00:00:00.000,0,710A31A2-CD4B-1E3F-FA7F-1B4EA7EC2409,1
2857,34,2015-11-11 00:00:00.000,0,DD0CBF37-A09B-78FC-7608-E7E7066208CE,1
2858,34,2015-11-11 00:00:00.000,0,C2BDE268-D13C-56B1-ABAD-054D8FC6C266,1
2859,34,2015-11-11 00:00:00.000,0,63771888-CA8C-47D0-CB09-0A10DB8B842D,1
2860,34,2015-11-11 00:00:00.000,0,6F2DC764-A375-33E1-2F6F-28D1023C30E6,1
2861,34,2015-11-12 00:00:00.000,0,BA0CA209-9C30-55AC-C78E-674D850F59C1,1
2862,1,2015-11-12 00:00:00.000,0,9739F861-EE49-13A2-0AE2-7A643470BBE3,1
2863,34,2015-11-12 00:00:00.000,0,7694EA2D-E0B7-4BD5-6193-0C22A5E22418,1
2864,34,2015-11-12 00:00:00.000,0,FC00E9B8-D03E-530A-4BA9-BEECEFBC1231,1
2865,34,2015-11-12 00:00:00.000,0,98ACF5D1-D02B-C351-F777-7D5150FE28E7,1
2866,1,2015-11-12 00:00:00.000,0,C8F72A89-9496-90D4-A766-BEE0845EBA4E,1
2867,34,2015-11-12 00:00:00.000,0,B05CDC43-91C6-0511-35E9-ABFED862D765,1
2868,34,2015-11-12 00:00:00.000,0,7DFC34CC-C7C9-76EE-CA75-3E5EA9F28829,1
2869,34,2015-11-12 00:00:00.000,0,5FEE4516-A28C-E638-E5F0-BA93346A0E81,1
2870,34,2015-11-12 00:00:00.000,0,3B43FD8E-A9F3-4B1A-74CC-255ACCD77E11,1
2871,34,2015-11-12 00:00:00.000,0,9C44F80B-A3F0-C570-822A-8D3C0CA62C3D,1
2872,1,2015-11-12 00:00:00.000,0,F2883E77-E4FC-F112-C7E3-DE17B7163888,1
2873,34,2015-11-12 00:00:00.000,0,8EB529BF-FF32-D0FD-72E8-E7E55FF55F6A,1
2874,34,2015-11-12 00:00:00.000,0,87604EF6-9CF1-4B87-075B-79DC2541C490,1
2875,34,2015-11-12 00:00:00.000,0,AAE9D5A2-F666-23F6-E42B-30811578C466,1
2876,34,2015-11-12 00:00:00.000,0,0EF95069-FC16-8149-EBFC-F0E238E665C9,1
2877,1,2015-11-12 00:00:00.000,0,D3F0CEB0-EA37-B04A-D30E-23A37733B67E,1
2878,34,2015-11-12 00:00:00.000,0,D3F0CEB0-EA37-B04A-D30E-23A37733B67E,1
2879,34,2015-11-12 00:00:00.000,0,9139EAD1-E473-034D-FF38-5DD08851FEB6,1
2880,8,2015-11-12 00:00:00.000,68243,6FC58201-0B60-DF56-8EB5-7AE14E424D9B,0
2881,34,2015-11-12 00:00:00.000,0,8FD8E8E5-96B1-4A2E-13AD-877575241774,1
2882,34,2015-11-12 00:00:00.000,0,E4EF7B37-C8CB-4C5D-776E-746C29540F30,1
2883,34,2015-11-13 00:00:00.000,0,FEC878F6-F0A2-433D-E94A-90214CDD0CF0,1
2884,34,2015-11-13 00:00:00.000,0,A306AE13-0246-F096-77A3-89B4F607C226,1
2885,7,2015-11-13 00:00:00.000,68256,DA9B4FF4-9C8A-8502-095A-75CD79CBF1FA,0
2886,1,2015-11-13 00:00:00.000,0,C403DD3D-0DD4-406C-8265-A328FA1C830C,1
2887,34,2015-11-13 00:00:00.000,0,92E54EED-CBBE-A6EB-6398-85B84F17B795,1
2888,34,2015-11-13 00:00:00.000,0,8F413807-A2C7-C4DA-C583-D45320C4F299,1
2889,34,2015-11-13 00:00:00.000,0,AE2BAF66-B110-26C8-19EB-947A6794839E,1
2890,34,2015-11-13 00:00:00.000,0,EB3273E5-0C6F-0E12-94BC-38DBD1769835,1
2891,34,2015-11-15 00:00:00.000,0,09B99222-092D-C6C1-099C-5F8352C377F5,1
2892,34,2015-11-16 00:00:00.000,68346,2D7B4061-ECB7-D772-1A7D-994B26DEF0B6,0
2893,1,2015-11-16 00:00:00.000,0,B9080BB7-B2E2-121F-667C-5FC7CAF9DD56,1
2894,1,2015-11-16 00:00:00.000,0,2504FB20-99E3-D359-5BDD-5DCD26CECDB4,1
2895,34,2015-11-16 00:00:00.000,0,EB55AF22-D436-1E53-26A2-AF36924DF770,1
2896,34,2015-11-17 00:00:00.000,68429,EE601E31-BF3B-9C4E-71F1-A8146FA44246,0
2897,1,2015-11-18 00:00:00.000,0,46C0A049-FB8C-14D1-1F9F-728AD8C3E999,1
2898,34,2015-11-18 00:00:00.000,0,5EB3DF33-D5C1-2498-8EED-CFCE7680708D,1
2899,1,2015-11-19 00:00:00.000,0,75C0FACA-C2CF-4337-7E2E-293CA6174EB9,1
2900,1,2015-11-19 00:00:00.000,0,4C5D4F4A-F7FA-7CE0-AF49-4EC0B0ADFB3C,1
2901,1,2015-11-19 00:00:00.000,0,148BC0EC-F9B4-7CF0-4DDC-12C69F0E9B87,1
2902,34,2015-11-21 00:00:00.000,0,C6C19EB3-FD4F-76A9-4653-B51FA5FEEAB0,1
2903,1,2015-11-21 00:00:00.000,0,F872E0CA-EB86-AE38-1259-07835A9D45E2,1
2904,7,2015-11-22 00:00:00.000,68581,937B3AE1-FE05-D6C8-E85F-0B98C3220B68,0
2905,26,2015-11-22 00:00:00.000,68585,42D1146E-0D6E-9A00-7E29-120E84F61DDD,0
2906,34,2015-11-22 00:00:00.000,0,0677B5BE-D787-89D1-30CA-4BAC551C1D9E,1
2907,32,2015-11-23 00:00:00.000,0,77FC1FE0-D54C-C479-C933-05D841414F07,1
2908,34,2015-11-23 00:00:00.000,0,47B86699-EDB1-9A68-4191-E72FE3F2FF87,1
2909,7,2015-11-23 00:00:00.000,68636,DEEF1329-D059-FD16-3B6A-D4E784BC0061,0
2910,26,2015-11-24 00:00:00.000,68640,862B92E3-E09B-5A30-5E63-8EA156BD6D75,0
2911,32,2015-11-24 00:00:00.000,0,72A3716E-DF3C-CAA5-8CE5-749C40F163BD,1
2912,1,2015-11-24 00:00:00.000,0,D9892FD6-D572-B53B-C187-E47099BA6251,1
2913,32,2015-11-25 00:00:00.000,0,46E85A5C-D198-3478-8118-099B1F35294A,1
2914,7,2015-11-27 00:00:00.000,68730,396E8238-F8CF-0FAF-ACAE-CDE3ECF01E8C,0
2915,8,2015-11-27 00:00:00.000,68750,26AC4DE7-FA18-CEC6-B3DC-5E2DB194261D,0
2916,32,2015-11-27 00:00:00.000,0,26AC4DE7-FA18-CEC6-B3DC-5E2DB194261D,1
2917,34,2015-11-27 00:00:00.000,0,26AC4DE7-FA18-CEC6-B3DC-5E2DB194261D,1
2918,1,2015-11-27 00:00:00.000,0,26AC4DE7-FA18-CEC6-B3DC-5E2DB194261D,1
2919,32,2015-11-28 00:00:00.000,0,96005EB8-D34B-B0B0-8DFB-EB67144504E3,1
2920,32,2015-11-30 00:00:00.000,0,59AB46D5-A4F9-48ED-7FFB-0B77C3536A52,1
2921,34,2015-11-30 00:00:00.000,0,59AB46D5-A4F9-48ED-7FFB-0B77C3536A52,1
2922,34,2015-12-01 00:00:00.000,0,F86650C0-BC35-A825-9730-CA4C18EA7A1D,1
2923,32,2015-12-01 00:00:00.000,0,9B802ADC-CAA2-FC19-AD9A-8F36CF5DC4C4,1
2924,27,2015-12-01 00:00:00.000,68896,8B060693-E08E-89B8-3BFE-70FF469B50A4,0
2925,7,2015-12-01 00:00:00.000,68897,8B060693-E08E-89B8-3BFE-70FF469B50A4,0
2926,32,2015-12-01 00:00:00.000,68900,363F28F6-FA5B-8DB7-04C3-A8BE450290CF,0
2927,32,2015-12-01 00:00:00.000,0,B16F25E2-C662-EDB3-5B47-05DE44F9F44B,1
2928,32,2015-12-01 00:00:00.000,0,49B26FC2-C299-B5FF-07D3-DEEBF72378B3,1
2929,32,2015-12-01 00:00:00.000,0,FCBDCC01-A064-80DC-AEAE-3FEC48D0E1EF,1
2930,1,2015-12-01 00:00:00.000,0,59AB46D5-A4F9-48ED-7FFB-0B77C3536A52,1
2931,32,2015-12-01 00:00:00.000,0,9CFC248E-FEB2-6009-AD69-0A8AFB646914,1
2932,1,2015-12-02 00:00:00.000,0,E001AEA1-D094-865A-5B75-85BB40D3FAE5,1
2933,32,2015-12-02 00:00:00.000,0,62A4919F-C31A-9F22-0CA0-423B37F110A6,1
2934,1,2015-12-03 00:00:00.000,0,49B26FC2-C299-B5FF-07D3-DEEBF72378B3,1
2935,32,2015-12-04 00:00:00.000,0,D7856C7C-D5AE-B6A1-ADB3-126890ADB787,1
2936,26,2015-12-06 00:00:00.000,69109,62A4919F-C31A-9F22-0CA0-423B37F110A6,0
2937,32,2015-12-08 00:00:00.000,0,3B9D8A16-A263-62BF-C9F1-5BAC7AA58393,1
2938,8,2015-12-08 00:00:00.000,69166,B0D2B01C-9510-CDAA-896B-81BAF46250BB,0
2939,8,2015-12-08 00:00:00.000,69179,34EBAE6C-D6D5-51FD-7CF4-4F1C8A5D520D,0
2940,8,2015-12-08 00:00:00.000,69182,6F21140F-AA28-82AF-AA11-794C07997FB9,0
2941,8,2015-12-08 00:00:00.000,69188,12A70D28-9F91-1689-0056-B4C407106503,0
2942,8,2015-12-10 00:00:00.000,69230,A306AE13-0246-F096-77A3-89B4F607C226,0
2943,32,2015-12-10 00:00:00.000,0,4C5D4F4A-F7FA-7CE0-AF49-4EC0B0ADFB3C,1
2944,32,2015-12-10 00:00:00.000,0,5A24EB8B-04BE-338B-981C-5D980E5CF41D,1
2945,8,2015-12-10 00:00:00.000,69246,FF6F08DB-B254-1AFC-C30C-165F569E6010,0
2946,8,2015-12-11 00:00:00.000,69267,556DFBDE-E609-85D1-B296-A9640E3531E5,0
2947,7,2015-12-12 00:00:00.000,69293,59AB46D5-A4F9-48ED-7FFB-0B77C3536A52,0
2948,32,2015-12-16 00:00:00.000,0,14ED532B-CBA3-2AA8-7C7D-2A03AC68E9A4,1
2949,1,2015-12-17 00:00:00.000,0,0E26783B-A4E1-AADF-10F9-819B0AF339B9,1
2950,1,2015-12-18 00:00:00.000,0,38D36451-A237-2D72-6C77-3EF4F9033765,1
2951,8,2015-12-22 00:00:00.000,69553,9BA8DE2D-0CE1-B9DD-1660-5AD954B85689,0
2952,1,2015-12-23 00:00:00.000,0,8B060693-E08E-89B8-3BFE-70FF469B50A4,1
2953,34,2015-12-23 00:00:00.000,0,F42C7ED9-D336-E6E6-EF9A-2B22A987FF12,1
2954,8,2015-12-25 00:00:00.000,69616,878365C9-A831-4202-0899-066F8F401D07,0
2955,8,2015-12-26 00:00:00.000,69641,DEB33FF4-EB43-7521-E624-C48D916DBD55,0
2956,32,2015-12-26 00:00:00.000,0,F2A96CC0-EDA9-75F2-900B-C992BC859C3D,1
2957,8,2015-12-27 00:00:00.000,69687,50B49A36-E87B-B256-E7FE-E979A9EB1ACA,0
2958,1,2015-12-27 00:00:00.000,0,0FD18959-024A-8684-C046-EC358BBB6C96,1
2959,1,2015-12-28 00:00:00.000,0,BA98CE53-0151-4C93-A4BF-048DA6CB8E4B,1
2960,32,2015-12-28 00:00:00.000,0,E2262DE4-FC4A-DEFE-E18C-55BF72F8D950,1
2961,1,2015-12-28 00:00:00.000,0,6E53BC5D-944E-4D4F-7B76-C946117C0A1D,1
2962,34,2015-12-29 00:00:00.000,0,EDC71D0E-0D45-F0BD-F599-31E1BEE69DBB,1
2963,32,2015-12-29 00:00:00.000,0,DA8F71F9-F725-5383-214B-FB3EDF947032,1
2964,32,2015-12-30 00:00:00.000,0,29DD8A76-FC1E-DDC6-8B48-8436233A8F96,1
2965,1,2015-12-30 00:00:00.000,0,29DD8A76-FC1E-DDC6-8B48-8436233A8F96,1
2966,1,2015-12-30 00:00:00.000,0,33EC7734-0C7C-AF65-6556-6CB6F93F58DB,1
2967,32,2015-12-30 00:00:00.000,0,DC17B6E8-A528-82BA-0AE9-1B6B5D4FB2B7,1
2968,1,2015-12-31 00:00:00.000,0,3643C721-D19F-9F81-4FC6-EC26CFDE8AEB,1
2969,32,2015-12-31 00:00:00.000,0,CB099209-B507-A05B-3FA1-3162F9A79264,1
2970,34,2015-12-31 00:00:00.000,0,8FDE750B-EC18-114F-2848-A46C90F31BFB,1
2971,32,2016-01-01 00:00:00.000,0,D3F0CEB0-EA37-B04A-D30E-23A37733B67E,1
2972,1,2016-01-01 00:00:00.000,0,E6B9213B-D34A-2F4D-FC99-42B200A24E93,1
2973,8,2016-01-02 00:00:00.000,69879,FE10F782-C570-3CF4-C497-19A6323BC738,0
2974,1,2016-01-02 00:00:00.000,0,A4A45751-EF80-FC20-457E-A256FAE1A050,1
2975,26,2016-01-02 00:00:00.000,69907,5B03E2C6-CF4C-6F61-E549-2E78EEE536B3,0
2976,32,2016-01-02 00:00:00.000,0,6FC58201-0B60-DF56-8EB5-7AE14E424D9B,1
2977,34,2016-01-02 00:00:00.000,0,EEB06547-0CDA-BA84-9DFB-A22C75BDDCFF,1
2978,34,2016-01-03 00:00:00.000,0,C628F220-DC1A-1ECB-9E71-74C222B374C6,1
2979,8,2016-01-03 00:00:00.000,69958,085BDE47-C202-F421-5B97-A1EA32A7EA1A,0
2980,34,2016-01-03 00:00:00.000,0,5FB320EE-D626-F56D-EDF0-86B5C32D1429,1
2981,7,2016-01-03 00:00:00.000,69977,3C57D8BE-C18A-9D51-CAEA-10132BD49655,0
2982,7,2016-01-03 00:00:00.000,69978,13FFFC1A-B436-81A2-4457-BEA10ADBE11A,0
2983,1,2016-01-03 00:00:00.000,0,3C57D8BE-C18A-9D51-CAEA-10132BD49655,1
2984,7,2016-01-04 00:00:00.000,69999,776CF77F-B8CC-0B47-FB3D-142FA5980E64,0
2985,32,2016-01-05 00:00:00.000,0,40402C85-923C-456C-8E81-22A1B5DE829B,1
2986,32,2016-01-05 00:00:00.000,0,A153B261-DEBF-4C93-E385-F6F982D20A29,1
2987,32,2016-01-05 00:00:00.000,0,9A034587-045A-6500-6CDD-2D9DA991AE33,1
2988,1,2016-01-06 00:00:00.000,0,40402C85-923C-456C-8E81-22A1B5DE829B,1
2989,49,2016-01-06 00:00:00.000,0,F642BDE1-F17C-0B38-0946-200D16DD21EF,1
2990,1,2016-01-07 00:00:00.000,0,873D0B10-E28E-9F48-B9B0-1D1E0463377D,1
2991,32,2016-01-07 00:00:00.000,0,873D0B10-E28E-9F48-B9B0-1D1E0463377D,1
2992,34,2016-01-07 00:00:00.000,0,75CDB142-F1B2-78B5-FF94-F08556156C35,1
2993,1,2016-01-07 00:00:00.000,0,5232214A-910B-5B12-F487-C1B8BE038D68,1
2994,34,2016-01-07 00:00:00.000,0,5F97FD57-EDF4-7B47-5FCB-1531CDC188F3,1
2995,49,2016-01-07 00:00:00.000,0,47778DB8-B8C8-7FE9-D03D-59636F31D724,1
2996,49,2016-01-07 00:00:00.000,0,3B43FD8E-A9F3-4B1A-74CC-255ACCD77E11,1
2997,34,2016-01-07 00:00:00.000,0,0E26783B-A4E1-AADF-10F9-819B0AF339B9,1
2998,32,2016-01-07 00:00:00.000,0,ABAC2B4E-0198-F94A-587A-8E9A44B9CC9B,1
2999,1,2016-01-07 00:00:00.000,0,C5B19D59-D017-4E90-82C6-3A93C61E7BEF,1
3000,34,2016-01-07 00:00:00.000,0,F8D6A2C6-E3D8-E9B2-AA99-C8B30E490A43,1
3001,1,2016-01-07 00:00:00.000,0,0E3C2142-DA95-7451-4715-ACCEA91959FD,1
3002,1,2016-01-08 00:00:00.000,0,7DFC34CC-C7C9-76EE-CA75-3E5EA9F28829,1
3003,1,2016-01-08 00:00:00.000,0,8C545B85-DA23-1E9D-6650-DA1843AB0996,1
3004,32,2016-01-08 00:00:00.000,0,7CEB631C-FDA9-610C-8D0D-A0340518E973,1
3005,32,2016-01-08 00:00:00.000,0,A4A45751-EF80-FC20-457E-A256FAE1A050,1
3006,32,2016-01-08 00:00:00.000,0,0E3C2142-DA95-7451-4715-ACCEA91959FD,1
3007,34,2016-01-08 00:00:00.000,0,0E3C2142-DA95-7451-4715-ACCEA91959FD,1
3008,34,2016-01-09 00:00:00.000,0,FE10F782-C570-3CF4-C497-19A6323BC738,1
3009,8,2016-01-10 00:00:00.000,71456,2185D748-90FC-A0CE-C754-0969E2A51211,0
3010,7,2016-01-10 00:00:00.000,71474,C403DD3D-0DD4-406C-8265-A328FA1C830C,0
3011,1,2016-01-10 00:00:00.000,0,787EBA1F-C9CB-290C-8243-5C5D4D15708C,1
3012,8,2016-01-11 00:00:00.000,71507,4A23F3F4-D646-A0C1-3F92-BB25CBA970D4,0
3013,34,2016-01-11 00:00:00.000,0,46C0A049-FB8C-14D1-1F9F-728AD8C3E999,1
3014,32,2016-01-12 00:00:00.000,0,01693E4B-961B-A0E1-85D9-15DEC0E2B6FA,1
3015,34,2016-01-12 00:00:00.000,0,01693E4B-961B-A0E1-85D9-15DEC0E2B6FA,1
3016,1,2016-01-12 00:00:00.000,0,275C9C34-0D9C-9358-9123-6A05615320E7,1
3017,7,2016-01-12 00:00:00.000,71588,D570B7D0-F8E4-1C14-4639-35DF097470F4,0
3018,8,2016-01-12 00:00:00.000,71593,386B1E6C-E7FE-CA88-7447-E10C8E7DC7D1,0
3019,49,2016-01-13 00:00:00.000,0,D9892FD6-D572-B53B-C187-E47099BA6251,1
3020,1,2016-01-13 00:00:00.000,0,776CF77F-B8CC-0B47-FB3D-142FA5980E64,1
3021,49,2016-01-13 00:00:00.000,0,8C545B85-DA23-1E9D-6650-DA1843AB0996,1
3022,49,2016-01-13 00:00:00.000,0,2ABF496D-FAD1-7225-B244-E6973DA8630E,1
3023,8,2016-01-13 00:00:00.000,71615,AA620CB0-D611-D833-0988-B90FD65E8746,0
3024,7,2016-01-14 00:00:00.000,71626,0061DC24-F713-0B3B-E611-819A03CFB869,0
3025,7,2016-01-14 00:00:00.000,71634,DBBBB468-D698-F97C-C715-A8D1FB67238A,0
3026,7,2016-01-14 00:00:00.000,71636,67A030BE-BC81-258F-FE7A-9CB7DE4007BB,0
3027,49,2016-01-14 00:00:00.000,0,AE73636D-EA07-F615-2CB8-C9C77A86B25B,1
3028,49,2016-01-14 00:00:00.000,0,9534FF28-D391-9E14-4DF1-70DC4B8948FF,1
3029,7,2016-01-14 00:00:00.000,71645,E0CE5AA2-ED50-A1D0-8993-7A61F5A88914,0
3030,49,2016-01-14 00:00:00.000,0,53181B04-EDA6-14D1-0B32-0068F276F8AB,1
3031,7,2016-01-14 00:00:00.000,71646,C3128D19-CCDB-3929-533E-50BF5E710732,0
3032,49,2016-01-14 00:00:00.000,0,0F7B9EF4-A64B-28B4-2436-84ECB103051B,1
3033,49,2016-01-14 00:00:00.000,0,CB2CDD58-CB8B-1841-EF83-9E3DFDB7813D,1
3034,49,2016-01-14 00:00:00.000,0,93F23DBB-BF13-A937-4EF4-32F15EF418BE,1
3035,7,2016-01-15 00:00:00.000,71664,3499B765-997E-65DC-BE2A-8C222B0C7EA2,0
3036,49,2016-01-15 00:00:00.000,0,87604EF6-9CF1-4B87-075B-79DC2541C490,1
3037,49,2016-01-15 00:00:00.000,0,C2A04ABF-F3CD-4FA0-848D-23F3C4C7BBEF,1
3038,49,2016-01-15 00:00:00.000,0,8F9C6A80-90D3-1B52-7F1B-9D7F553741FB,1
3039,49,2016-01-16 00:00:00.000,0,CF14A5A1-CB21-30F5-5AB9-CD1E4550B086,1
3040,49,2016-01-16 00:00:00.000,0,9B15F2FC-C3B0-A423-48EA-48BFFB0244EA,1
3041,49,2016-01-16 00:00:00.000,0,BBAFA16F-94D8-B7B4-ACCC-7A23FB50F31C,1
3042,49,2016-01-16 00:00:00.000,0,1B706D05-E726-B33E-98E1-410637A5F017,1
3043,49,2016-01-16 00:00:00.000,0,DA8F71F9-F725-5383-214B-FB3EDF947032,1
